archive,image_L_0,regionmask_withskin_L_0,regionmask_withoutskin_L_0,string_eye,string_original_eye_x,string_original_eye_y,string_original_eye_z,float_blink,float_gaze_x_degree,float_gaze_y_degree,float_pupil_size,float_slippage_x,float_slippage_y,float_slippage_z,float_pupil_x,float_pupil_y,float_pupilellipse_major,float_pupilellipse_minor,float_pupilellipse_angle,float_iris_x,float_iris_y,float_irisellipse_major,float_irisellipse_minor,float_irisellipse_angle,float_eyeball_x,float_eyeball_y,float_eyeball_diameter
footage_image_data.zip,type_img_frame_1198.png,type_maskWithSkin_frame_1198.png,type_maskWithoutSkin_frame_1198.png,L,-62.55789995,121.06399536,307.75799751,0.22083381,-0.82184106,8.783059,0.42989707,3.023444,4.590027,-4.5047755,194.67496,137.97687,43.828075,44.361412,97.00377,192.9002,139.79967,108.23386,109.20742,99.95637,26.941353,21.458216,46.5865
footage_image_data.zip,type_img_frame_1199.png,type_maskWithSkin_frame_1199.png,type_maskWithoutSkin_frame_1199.png,L,-62.55789995,121.06399536,307.75799751,0.7867819,-1.08049,11.927271,0.2651427,4.033553,5.9578657,0.03448058,204.98766,89.75003,35.896866,37.13898,88.68819,203.02393,91.740524,108.2451,111.9843,91.70194,29.310612,11.87281,47.661533
footage_image_data.zip,type_img_frame_1200.png,type_maskWithSkin_frame_1200.png,type_maskWithoutSkin_frame_1200.png,L,-62.55789995,121.06399536,307.75799751,0.6676735,1.4665796,9.861206,0.15693028,-0.95288825,0.35581434,-4.5332313,161.17647,135.29411,27.996115,28.23487,77.44347,158.92682,137.23376,99.95098,100.87546,88.60694,18.595541,21.01949,43.572598
footage_image_data.zip,type_img_frame_1201.png,type_maskWithSkin_frame_1201.png,type_maskWithoutSkin_frame_1201.png,L,-62.55789995,121.06399536,307.75799751,0.9403561,2.3023508,10.493742,0.17832895,-1.0371101,5.8571734,4.5508356,161.98378,48.7839,31.42481,32.672268,89.97189,159.42558,50.514397,107.657326,111.61829,93.10407,18.4077,2.1817307,47.571312
footage_image_data.zip,type_img_frame_1202.png,type_maskWithSkin_frame_1202.png,type_maskWithoutSkin_frame_1202.png,L,-62.55789995,121.06399536,307.75799751,0.3537712,2.198803,11.955614,0.4511195,-1.3273231,8.63429,-0.05554645,158.50392,89.13227,47.70284,48.872105,91.90659,156.27061,91.14537,114.052025,117.76789,92.305855,17.741829,11.978068,49.866814
footage_image_data.zip,type_img_frame_1203.png,type_maskWithSkin_frame_1203.png,type_maskWithoutSkin_frame_1203.png,L,-62.55789995,121.06399536,307.75799751,0.8336145,2.8780155,9.825387,0.26038638,-3.8231742,6.47278,2.5099926,135.77708,68.82353,36.038857,37.251602,90.0,133.1704,70.64098,109.80304,113.146515,89.868454,12.37144,6.4881783,48.053207
footage_image_data.zip,type_img_frame_1204.png,type_maskWithSkin_frame_1204.png,type_maskWithoutSkin_frame_1204.png,L,-62.55789995,121.06399536,307.75799751,0.26336384,0.46668088,10.546014,0.11037137,3.228218,9.062611,-1.5223672,202.62988,105.950455,29.937567,30.955593,90.4804,200.18857,108.21706,116.197395,119.009346,100.937744,28.080803,15.292888,50.27004
footage_image_data.zip,type_img_frame_1205.png,type_maskWithSkin_frame_1205.png,type_maskWithoutSkin_frame_1205.png,L,-62.55789995,121.06399536,307.75799751,0.7238325,2.6493986,11.736598,0.22407843,1.3751806,1.1237305,3.038716,183.14903,66.21658,30.769209,31.83345,100.51053,181.12303,67.90629,98.541725,102.3,98.88705,23.21066,6.071784,44.07022
footage_image_data.zip,type_img_frame_1206.png,type_maskWithSkin_frame_1206.png,type_maskWithoutSkin_frame_1206.png,L,-62.55789995,121.06399536,307.75799751,0.03336733,1.3072348,11.194537,0.27163744,2.0209858,6.4784646,-3.2502034,190.03227,123.12012,35.13778,38.376396,85.34263,187.60587,124.63792,110.71203,112.97207,102.1292,25.035522,18.97934,48.05925
footage_image_data.zip,type_img_frame_1207.png,type_maskWithSkin_frame_1207.png,type_maskWithoutSkin_frame_1207.png,L,-62.55789995,121.06399536,307.75799751,0.53036165,1.1460595,8.937811,0.39147985,4.209357,6.1083384,3.694929,210.43283,59.128757,42.846813,43.890354,100.06183,208.42244,60.81509,109.323944,112.548744,97.639595,29.716883,3.978929,47.769257
footage_image_data.zip,type_img_frame_1208.png,type_maskWithSkin_frame_1208.png,type_maskWithoutSkin_frame_1208.png,L,-62.55789995,121.06399536,307.75799751,0.64625794,4.4621797,10.659445,0.10512306,-1.6524559,9.103504,-2.4315228,159.52258,115.15833,29.727335,30.708542,83.98534,156.64105,117.48394,116.63064,118.77297,101.66775,16.991896,17.360462,50.30861
footage_image_data.zip,type_img_frame_1209.png,type_maskWithSkin_frame_1209.png,type_maskWithoutSkin_frame_1209.png,L,-62.55789995,121.06399536,307.75799751,0.10056123,5.9349866,11.867536,0.20175093,-3.262852,8.479275,1.9249225,145.71074,69.848274,33.12344,35.581684,86.29893,142.66986,71.50616,112.90985,117.41883,101.95846,13.40095,7.535488,49.745743
footage_image_data.zip,type_img_frame_1210.png,type_maskWithSkin_frame_1210.png,type_maskWithoutSkin_frame_1210.png,L,-62.55789995,121.06399536,307.75799751,0.6544588,4.9547944,11.2543335,0.43802598,-3.2524915,7.1106815,-0.84046,144.04211,99.01552,45.769188,46.96342,102.03659,141.65721,100.96309,111.31599,114.28615,97.31133,13.552138,13.747411,48.592724
footage_image_data.zip,type_img_frame_1211.png,type_maskWithSkin_frame_1211.png,type_maskWithoutSkin_frame_1211.png,L,-62.55789995,121.06399536,307.75799751,0.8399736,3.1195846,9.545538,0.4167199,-3.5719838,1.2455224,0.6040529,140.13756,90.871574,40.062588,41.009415,93.35563,138.08261,92.4004,100.53758,102.68665,89.47968,13.39009,10.901512,44.168095
footage_image_data.zip,type_img_frame_1212.png,type_maskWithSkin_frame_1212.png,type_maskWithoutSkin_frame_1212.png,L,-62.55789995,121.06399536,307.75799751,0.9381402,5.2599096,8.383281,0.04272295,3.665507,7.3736563,-3.6655765,213.33833,131.09355,25.689823,26.161362,132.28598,210.7414,133.36195,112.87882,115.17461,133.01227,28.766937,19.97362,48.818233
footage_image_data.zip,type_img_frame_1213.png,type_maskWithSkin_frame_1213.png,type_maskWithoutSkin_frame_1213.png,L,-62.55789995,121.06399536,307.75799751,0.15858819,5.4887395,11.108682,0.0272453,4.601798,2.2584934,0.6032822,217.14212,87.910446,22.357704,23.084808,111.13762,214.68222,89.81282,100.66021,104.44229,117.57123,29.817522,10.849093,44.887188
footage_image_data.zip,type_img_frame_1214.png,type_maskWithSkin_frame_1214.png,type_maskWithoutSkin_frame_1214.png,L,-62.55789995,121.06399536,307.75799751,0.42420387,4.719533,9.1679325,0.25601155,3.245415,2.1458726,-4.692174,203.48157,138.38234,33.340736,34.126747,111.61065,201.33537,140.21481,102.636055,104.51119,132.82811,27.06415,21.537807,44.792732
footage_image_data.zip,type_img_frame_1215.png,type_maskWithSkin_frame_1215.png,type_maskWithoutSkin_frame_1215.png,L,-62.55789995,121.06399536,307.75799751,0.35726327,4.817699,9.539992,0.4601355,0.8926757,2.10742,3.2030833,182.30862,67.111046,42.677082,43.621513,102.04998,180.2912,68.66296,101.279976,104.21655,108.97805,22.314417,5.6104054,44.76329
footage_image_data.zip,type_img_frame_1216.png,type_maskWithSkin_frame_1216.png,type_maskWithoutSkin_frame_1216.png,L,-62.55789995,121.06399536,307.75799751,0.7912399,8.517065,8.20994,0.02890777,-4.562318,9.42915,-2.0910752,136.72086,115.8855,25.937435,26.293346,101.42765,133.25531,118.12665,118.00046,119.63398,115.38013,10.341518,16.607433,50.59443
footage_image_data.zip,type_img_frame_1217.png,type_maskWithSkin_frame_1217.png,type_maskWithoutSkin_frame_1217.png,L,-62.55789995,121.06399536,307.75799751,0.5340065,7.9158106,8.618366,0.22982246,-0.6633895,4.1677055,0.31388265,173.7182,93.389366,33.24719,33.797318,127.79434,171.18097,95.24939,105.39723,108.03507,125.48728,19.202114,11.360507,46.24851
footage_image_data.zip,type_img_frame_1218.png,type_maskWithSkin_frame_1218.png,type_maskWithoutSkin_frame_1218.png,L,-62.55789995,121.06399536,307.75799751,0.38570762,7.6792536,8.615431,0.44886506,-0.72310275,2.0729058,-3.730655,172.04172,130.66626,42.40883,43.19014,136.46315,169.77553,132.4133,102.460785,104.10778,135.95155,19.061989,19.598156,44.739105
footage_image_data.zip,type_img_frame_1219.png,type_maskWithSkin_frame_1219.png,type_maskWithoutSkin_frame_1219.png,L,-62.55789995,121.06399536,307.75799751,0.02168089,8.3363695,10.608949,0.27030134,-4.3345475,7.2648153,3.93954,139.07187,53.019028,36.839283,38.34453,108.30954,136.2321,54.81484,110.11098,114.83206,111.11702,11.157321,3.239248,48.721416
footage_image_data.zip,type_img_frame_1220.png,type_maskWithSkin_frame_1220.png,type_maskWithoutSkin_frame_1220.png,L,-62.55789995,121.06399536,307.75799751,0.56733686,8.428409,8.355502,0.02645444,3.0873845,9.161379,-1.1678652,214.72931,106.150665,25.782145,26.2218,116.684364,211.82191,108.382454,115.311005,119.13461,138.68658,27.784796,14.488068,50.356594
footage_image_data.zip,type_img_frame_1221.png,type_maskWithSkin_frame_1221.png,type_maskWithoutSkin_frame_1221.png,L,-62.55789995,121.06399536,307.75799751,0.27409893,7.888312,9.385678,0.15421535,0.04958817,7.589734,1.7104225,181.81421,76.49319,31.220428,32.22426,121.504456,179.01868,78.48418,111.54425,115.36155,121.67862,20.813576,8.110287,49.005733
footage_image_data.zip,type_img_frame_1222.png,type_maskWithSkin_frame_1222.png,type_maskWithoutSkin_frame_1222.png,L,-62.55789995,121.06399536,307.75799751,0.14934824,7.2869406,9.455051,0.37295783,1.0145597,1.5457367,-3.8269947,186.77107,130.24147,38.44424,38.944275,120.24488,184.55759,131.98853,101.09365,103.08977,133.0839,22.533278,19.739443,44.38825
footage_image_data.zip,type_img_frame_1223.png,type_maskWithSkin_frame_1223.png,type_maskWithoutSkin_frame_1223.png,L,-62.55789995,121.06399536,307.75799751,0.86147827,6.9575763,11.130147,0.32771376,0.9260929,4.067631,2.1125987,186.8383,73.02707,37.415688,38.989273,115.192444,184.4161,74.74787,103.558945,107.82589,116.812256,22.503244,7.6159286,46.18917
footage_image_data.zip,type_img_frame_1224.png,type_maskWithSkin_frame_1224.png,type_maskWithoutSkin_frame_1224.png,L,-62.55789995,121.06399536,307.75799751,0.86653286,9.474684,10.500405,0.19201975,-3.1948268,8.904161,-2.4833298,152.03651,116.325615,34.1056,35.057323,103.77912,148.89209,118.546646,115.44878,118.213615,123.125336,13.510679,17.46857,50.103024
footage_image_data.zip,type_img_frame_1225.png,type_maskWithSkin_frame_1225.png,type_maskWithoutSkin_frame_1225.png,L,-62.55789995,121.06399536,307.75799751,0.23493893,11.086834,10.516266,0.2068489,-4.8492856,0.29304472,0.7798329,140.69153,88.87832,29.460045,30.515455,115.77724,138.053,90.42195,97.27773,100.85039,120.38529,10.973335,10.60101,43.54802
footage_image_data.zip,type_img_frame_1226.png,type_maskWithSkin_frame_1226.png,type_maskWithoutSkin_frame_1226.png,L,-62.55789995,121.06399536,307.75799751,0.6038607,10.076898,10.358284,0.4658694,-2.1483705,2.6388738,-3.7643116,162.63594,128.71558,43.453644,44.07646,121.08876,160.25143,130.52141,102.71692,104.9187,134.7644,16.169533,19.710392,45.143734
footage_image_data.zip,type_img_frame_1227.png,type_maskWithSkin_frame_1227.png,type_maskWithoutSkin_frame_1227.png,L,-62.55789995,121.06399536,307.75799751,0.26457494,10.240091,9.585069,0.3874219,-3.9745753,2.3192391,2.5296414,146.6146,73.22445,39.08343,40.36872,115.4517,144.08197,74.790665,101.05243,104.545334,120.02719,12.483915,6.953897,44.923138
footage_image_data.zip,type_img_frame_1228.png,type_maskWithSkin_frame_1228.png,type_maskWithoutSkin_frame_1228.png,L,-62.55789995,121.06399536,307.75799751,0.08019863,11.922111,9.078745,0.19299588,2.9054756,6.6070724,-0.98199385,215.35023,104.226974,32.316284,33.69036,140.49612,212.59346,106.22257,107.87378,113.0339,144.28705,26.981161,14.066685,48.180576
footage_image_data.zip,type_img_frame_1229.png,type_maskWithSkin_frame_1229.png,type_maskWithoutSkin_frame_1229.png,L,-62.55789995,121.06399536,307.75799751,0.7503932,10.9110985,11.450998,0.05147567,4.98866,7.1985393,3.084169,234.89928,60.267254,25.172894,26.856398,140.31293,232.15813,62.18971,106.83226,114.31964,132.07912,31.64171,5.1302676,48.66272
footage_image_data.zip,type_img_frame_1230.png,type_maskWithSkin_frame_1230.png,type_maskWithoutSkin_frame_1230.png,L,-62.55789995,121.06399536,307.75799751,0.02658663,11.909387,8.922588,0.27280042,3.8700783,2.0670664,-4.750366,219.21327,139.4466,33.35318,35.0389,151.6756,216.88379,141.29117,99.906784,104.2343,152.96715,28.320753,21.647156,44.747444
footage_image_data.zip,type_img_frame_1231.png,type_maskWithSkin_frame_1231.png,type_maskWithoutSkin_frame_1231.png,L,-62.55789995,121.06399536,307.75799751,0.4900421,11.569651,11.489705,0.4497833,1.0108619,1.766406,3.5445817,192.6906,61.992958,41.15437,43.12055,127.96932,190.4878,63.60208,97.40411,103.3642,128.76196,22.5376,4.9809737,44.52594
footage_image_data.zip,type_img_frame_1232.png,type_maskWithSkin_frame_1232.png,type_maskWithoutSkin_frame_1232.png,L,-62.55789995,121.06399536,307.75799751,0.11460819,13.456744,9.8299675,0.02239898,-2.6843917,5.5066233,-2.24718,163.35217,115.47914,23.47552,23.939219,135.33438,160.23335,117.59684,106.53692,110.294754,140.9017,14.910516,16.760424,47.29353
footage_image_data.zip,type_img_frame_1233.png,type_maskWithSkin_frame_1233.png,type_maskWithoutSkin_frame_1233.png,L,-62.55789995,121.06399536,307.75799751,0.16967724,12.427396,10.082103,0.12621796,-0.16490157,4.7416716,2.300723,185.39787,72.55934,27.870886,29.202621,144.48439,182.5124,74.35032,103.44208,109.0683,134.1312,20.256517,7.1449594,46.705887
footage_image_data.zip,type_img_frame_1234.png,type_maskWithSkin_frame_1234.png,type_maskWithoutSkin_frame_1234.png,L,-62.55789995,121.06399536,307.75799751,0.44897893,13.403728,11.650256,0.37185857,-4.3316374,6.0764074,-3.769902,147.2419,127.93239,40.797497,41.806026,92.524086,144.16533,129.55821,108.25377,111.521805,133.73799,11.313477,20.065935,47.740406
footage_image_data.zip,type_img_frame_1235.png,type_maskWithSkin_frame_1235.png,type_maskWithoutSkin_frame_1235.png,L,-62.55789995,121.06399536,307.75799751,0.50873655,13.195522,10.96114,0.25359476,-1.1167626,5.162116,0.9644526,177.53381,83.62492,34.176235,35.714157,132.67377,174.6628,85.51205,104.22021,109.832985,133.79674,18.257101,9.928979,47.02153
footage_image_data.zip,type_img_frame_1236.png,type_maskWithSkin_frame_1236.png,type_maskWithoutSkin_frame_1236.png,L,-62.55789995,121.06399536,307.75799751,0.5245433,14.265004,8.800505,0.03732598,3.5263393,6.7182446,-2.3488567,225.30707,118.0386,24.385399,25.775576,153.23303,222.32025,120.09181,106.7191,113.23884,152.18103,28.35213,17.036226,48.260674
footage_image_data.zip,type_img_frame_1237.png,type_maskWithSkin_frame_1237.png,type_maskWithoutSkin_frame_1237.png,L,-62.55789995,121.06399536,307.75799751,0.9995625,12.646447,10.077665,0.17549774,3.476069,0.21071203,3.7517023,214.99142,63.756714,27.381767,29.196884,137.93484,212.59245,65.27007,94.586914,100.49566,137.20679,27.276342,4.792238,43.463955
footage_image_data.zip,type_img_frame_1238.png,type_maskWithSkin_frame_1238.png,type_maskWithoutSkin_frame_1238.png,L,-62.55789995,121.06399536,307.75799751,0.40736827,12.049379,11.218075,0.48256266,4.3034115,9.707282,-2.372155,233.61938,114.8052,49.786934,50.422054,100.52638,230.51375,116.259834,113.31206,120.463646,142.74207,30.67829,17.265907,50.855274
footage_image_data.zip,type_img_frame_1239.png,type_maskWithSkin_frame_1239.png,type_maskWithoutSkin_frame_1239.png,L,-62.55789995,121.06399536,307.75799751,0.25528544,12.777312,9.913905,0.25495163,3.5587234,2.518142,3.056198,218.18391,67.91922,32.286385,34.36635,137.31332,215.73407,69.5597,98.49829,104.6568,138.41322,27.753601,5.863165,45.051167
footage_image_data.zip,type_img_frame_1240.png,type_maskWithSkin_frame_1240.png,type_maskWithoutSkin_frame_1240.png,L,-62.55789995,121.06399536,307.75799751,0.15748958,16.287329,10.36921,0.2455925,-1.5030783,8.39939,-2.6324542,179.72568,118.64749,35.8773,37.780228,151.13976,176.52985,120.71903,110.46875,116.70517,148.76854,17.36987,17.76601,49.678894
footage_image_data.zip,type_img_frame_1241.png,type_maskWithSkin_frame_1241.png,type_maskWithoutSkin_frame_1241.png,L,-62.55789995,121.06399536,307.75799751,0.40336463,15.474528,11.774366,0.23169246,-4.875983,7.7137656,3.1662989,144.7705,59.1206,34.459606,36.60065,126.621925,141.48186,60.947975,108.07949,115.59516,128.34355,9.90996,4.869185,49.111664
footage_image_data.zip,type_img_frame_1242.png,type_maskWithSkin_frame_1242.png,type_maskWithoutSkin_frame_1242.png,L,-62.55789995,121.06399536,307.75799751,0.38434792,15.298167,11.410346,0.3523854,-4.5236025,1.9621152,-0.10472612,148.74438,94.83849,36.70301,38.31465,133.44261,146.06703,96.60777,98.49346,103.58012,133.11111,11.416097,12.292046,44.673813
footage_image_data.zip,type_img_frame_1243.png,type_maskWithSkin_frame_1243.png,type_maskWithoutSkin_frame_1243.png,L,-62.55789995,121.06399536,307.75799751,0.18082438,15.945851,11.552256,0.39343724,-0.52907217,1.4107505,4.2698236,184.88716,56.380543,37.68702,39.927906,136.50581,182.43315,57.88196,94.83622,102.66249,136.3975,19.45015,3.5799117,44.270645
footage_image_data.zip,type_img_frame_1244.png,type_maskWithSkin_frame_1244.png,type_maskWithoutSkin_frame_1244.png,L,-62.55789995,121.06399536,307.75799751,0.04610874,16.83833,8.012441,0.13508318,2.8406632,5.2840257,-1.1412781,220.62462,108.08695,28.331154,29.948109,157.66118,217.773,109.93139,102.44371,110.05581,156.33426,26.655283,14.401115,47.10807
footage_image_data.zip,type_img_frame_1245.png,type_maskWithSkin_frame_1245.png,type_maskWithoutSkin_frame_1245.png,L,-62.55789995,121.06399536,307.75799751,0.25530225,17.592724,9.179946,0.00607208,1.1645398,6.836076,4.5709553,207.37833,50.471706,22.283453,23.960999,143.70181,204.18407,52.13757,103.659454,113.28388,145.9224,23.229935,1.9465973,48.364277
footage_image_data.zip,type_img_frame_1246.png,type_maskWithSkin_frame_1246.png,type_maskWithoutSkin_frame_1246.png,L,-62.55789995,121.06399536,307.75799751,0.90080625,15.359582,11.114558,0.36095685,0.16703188,1.124223,-2.3097837,190.08783,115.01122,36.290257,38.29225,143.84995,187.67566,116.72037,96.32044,101.91678,145.32944,20.823915,16.68733,44.09442
footage_image_data.zip,type_img_frame_1247.png,type_maskWithSkin_frame_1247.png,type_maskWithoutSkin_frame_1247.png,L,-62.55789995,121.06399536,307.75799751,0.42488396,17.196024,11.686117,0.28387895,3.4531224,3.8429353,2.6290932,224.64336,68.52144,33.625122,36.426,141.1696,222.07509,70.232346,97.113464,106.91376,143.38078,27.758444,6.565065,46.00791
footage_image_data.zip,type_img_frame_1248.png,type_maskWithSkin_frame_1248.png,type_maskWithoutSkin_frame_1248.png,L,-62.55789995,121.06399536,307.75799751,0.6843216,20.180632,9.141498,0.22757083,-2.9819682,7.651645,-4.457269,170.78589,138.95912,34.071484,36.10535,164.22935,167.40831,140.99306,107.785675,114.66191,161.47511,14.111076,21.761986,49.063477
footage_image_data.zip,type_img_frame_1249.png,type_maskWithSkin_frame_1249.png,type_maskWithoutSkin_frame_1249.png,L,-62.55789995,121.06399536,307.75799751,0.01126427,20.639122,10.555877,0.19837767,-3.326667,1.2319838,1.2790799,166.75601,84.77113,28.337662,30.419968,145.67537,163.83568,86.36786,94.03697,101.7323,146.39406,13.893693,9.557733,44.181797
footage_image_data.zip,type_img_frame_1250.png,type_maskWithSkin_frame_1250.png,type_maskWithoutSkin_frame_1250.png,L,-62.55789995,121.06399536,307.75799751,0.21011391,20.95,11.544063,0.34686717,-0.5809541,2.5447705,-1.0414251,191.78215,103.452484,35.62857,38.62603,150.81984,189.03983,105.18821,94.957214,104.16867,150.5242,19.373156,14.175365,45.067272
footage_image_data.zip,type_img_frame_1251.png,type_maskWithSkin_frame_1251.png,type_maskWithoutSkin_frame_1251.png,L,-62.55789995,121.06399536,307.75799751,0.7480464,18.394646,9.985884,0.49623582,-4.1561675,0.5697093,3.5704472,156.30717,65.87045,41.526108,44.146126,139.36145,153.71294,67.28022,94.23917,101.14569,139.87358,12.310885,5.0938797,43.738987
footage_image_data.zip,type_img_frame_1252.png,type_maskWithSkin_frame_1252.png,type_maskWithoutSkin_frame_1252.png,L,-62.55789995,121.06399536,307.75799751,0.31904215,19.203918,8.901224,0.01030566,2.5582037,4.857595,-4.2028146,220.77869,135.54196,21.833765,23.132523,160.68118,217.767,137.70619,100.15972,109.15394,161.68774,26.01067,20.861654,46.814514
footage_image_data.zip,type_img_frame_1253.png,type_maskWithSkin_frame_1253.png,type_maskWithoutSkin_frame_1253.png,L,-62.55789995,121.06399536,307.75799751,0.41337284,18.877562,8.681152,0.13283417,4.66879,6.2612143,2.3882287,242.4446,73.1524,28.036953,30.387943,148.95258,239.46478,74.80739,100.88557,111.85153,153.63983,30.769348,6.7714424,47.912796
footage_image_data.zip,type_img_frame_1254.png,type_maskWithSkin_frame_1254.png,type_maskWithoutSkin_frame_1254.png,L,-62.55789995,121.06399536,307.75799751,0.15408504,19.828651,11.36532,0.48122853,0.61431795,2.4635313,-0.390325,200.85687,97.76123,41.662647,44.989372,147.7958,198.31221,99.43289,95.04708,104.20771,150.01904,21.789352,12.85842,45.027763
footage_image_data.zip,type_img_frame_1255.png,type_maskWithSkin_frame_1255.png,type_maskWithoutSkin_frame_1255.png,L,-62.55789995,121.06399536,307.75799751,0.18342935,18.290825,9.909586,0.2870103,1.5780128,3.3533037,1.5238734,208.61378,81.77456,33.69527,36.544014,145.62247,205.90495,83.36391,97.35426,105.971436,149.18166,23.812176,8.897615,45.657066
footage_image_data.zip,type_img_frame_1256.png,type_maskWithSkin_frame_1256.png,type_maskWithoutSkin_frame_1256.png,L,-62.55789995,121.06399536,307.75799751,0.29320946,22.041615,8.683535,0.18284094,-0.12332835,6.997888,-4.764224,201.23808,142.3234,30.965164,33.420162,163.79004,198.00162,144.4625,103.214516,113.36981,165.19588,20.426542,22.339823,48.52386
footage_image_data.zip,type_img_frame_1257.png,type_maskWithSkin_frame_1257.png,type_maskWithoutSkin_frame_1257.png,L,-62.55789995,121.06399536,307.75799751,0.44601703,21.67722,8.538213,0.13978808,-1.9381304,5.5183845,0.58916545,182.43521,91.39704,28.183712,29.98746,153.34218,179.12985,93.15601,100.75156,109.96471,155.17053,16.508335,10.709751,47.309803
footage_image_data.zip,type_img_frame_1258.png,type_maskWithSkin_frame_1258.png,type_maskWithoutSkin_frame_1258.png,L,-62.55789995,121.06399536,307.75799751,0.72400457,22.55844,8.590343,0.29266703,-2.4624662,9.309847,-2.887934,180.17065,124.56826,37.985474,40.920715,158.72713,176.65062,126.70449,108.70971,118.26313,162.03236,15.157781,18.40954,50.487637
footage_image_data.zip,type_img_frame_1259.png,type_maskWithSkin_frame_1259.png,type_maskWithoutSkin_frame_1259.png,L,-62.55789995,121.06399536,307.75799751,0.10814415,22.079172,9.239518,0.3957971,-0.6971667,8.778907,0.41531542,196.89085,90.3681,42.270363,46.074986,156.30518,193.62149,92.153,105.83267,117.18308,155.08156,19.187416,10.909139,50.025383
footage_image_data.zip,type_img_frame_1260.png,type_maskWithSkin_frame_1260.png,type_maskWithoutSkin_frame_1260.png,L,-62.55789995,121.06399536,307.75799751,0.2834578,22.64869,8.762077,0.2064859,2.331577,3.4548845,-4.3660617,221.61655,137.34404,29.56107,32.421814,164.55724,218.7662,139.18916,95.02074,105.994736,164.74687,25.389809,21.031305,45.740196
footage_image_data.zip,type_img_frame_1261.png,type_maskWithSkin_frame_1261.png,type_maskWithoutSkin_frame_1261.png,L,-62.55789995,121.06399536,307.75799751,0.2213163,21.540592,10.188082,0.17342871,3.106156,8.723785,0.373175,234.53732,89.114746,31.005518,34.052315,155.56296,231.2244,91.10925,103.46785,117.179054,155.06017,27.789028,11.001262,49.97726
footage_image_data.zip,type_img_frame_1262.png,type_maskWithSkin_frame_1262.png,type_maskWithoutSkin_frame_1262.png,L,-62.55789995,121.06399536,307.75799751,0.34354916,21.617311,10.122959,0.43445,3.7966466,1.8325473,-1.7904432,231.21169,112.24441,38.47941,42.394688,155.29472,228.64534,113.90225,91.993546,102.88563,158.12448,28.156904,15.66586,44.570267
footage_image_data.zip,type_img_frame_1263.png,type_maskWithSkin_frame_1263.png,type_maskWithoutSkin_frame_1263.png,L,-62.55789995,121.06399536,307.75799751,0.44042185,23.283339,8.036894,0.26459342,2.837307,6.428251,2.5331159,231.20644,73.09703,33.49114,37.407288,160.81877,228.07123,74.68226,98.03403,112.132095,158.61327,26.856743,6.426535,48.04916
footage_image_data.zip,type_img_frame_1264.png,type_maskWithSkin_frame_1264.png,type_maskWithoutSkin_frame_1264.png,L,-62.55789995,121.06399536,307.75799751,0.5300354,25.370558,10.989772,0.2321906,-4.1676993,3.8076875,-4.6697454,165.58481,137.44571,30.886417,33.769363,161.85942,162.50516,139.47798,96.74972,106.06849,160.84976,11.945114,21.70586,45.989883
footage_image_data.zip,type_img_frame_1265.png,type_maskWithSkin_frame_1265.png,type_maskWithoutSkin_frame_1265.png,L,-62.55789995,121.06399536,307.75799751,0.5200299,26.297356,8.587817,0.19099408,-3.5955775,7.963406,3.323138,173.89844,63.577198,30.875511,34.289402,155.63922,170.24149,65.2829,101.5298,115.09625,154.70764,12.742,4.469883,49.30249
footage_image_data.zip,type_img_frame_1266.png,type_maskWithSkin_frame_1266.png,type_maskWithoutSkin_frame_1266.png,L,-62.55789995,121.06399536,307.75799751,0.17351367,26.665596,11.469325,0.37795898,-4.23145,5.7226777,-2.5939574,166.99242,118.0481,38.206528,42.197266,157.9407,163.80232,119.95872,98.22218,109.78672,157.29451,11.588355,17.509855,47.443317
footage_image_data.zip,type_img_frame_1267.png,type_maskWithSkin_frame_1267.png,type_maskWithoutSkin_frame_1267.png,L,-62.55789995,121.06399536,307.75799751,0.47610492,25.313467,8.552422,0.47306347,-4.208776,7.4453993,1.2764931,166.06789,84.286125,44.68571,48.628616,156.28871,162.68846,85.82787,102.5878,114.00194,156.14816,11.429636,9.079018,48.87259
footage_image_data.zip,type_img_frame_1268.png,type_maskWithSkin_frame_1268.png,type_maskWithoutSkin_frame_1268.png,L,-62.55789995,121.06399536,307.75799751,0.5639943,25.1974,10.195088,0.1966071,4.911051,4.512441,-1.65153,250.14742,110.57202,28.530493,32.832104,161.93933,247.15765,112.59836,91.997475,107.80916,160.98761,30.99425,15.442052,46.458515
footage_image_data.zip,type_img_frame_1269.png,type_maskWithSkin_frame_1269.png,type_maskWithoutSkin_frame_1269.png,L,-62.55789995,121.06399536,307.75799751,0.45597097,24.161303,10.417727,0.00474487,2.1989172,4.119572,3.6331358,223.21863,61.798725,19.807434,22.774488,149.17921,220.15585,63.408695,92.59274,107.055305,153.61621,25.234806,4.408051,46.19805
footage_image_data.zip,type_img_frame_1270.png,type_maskWithSkin_frame_1270.png,type_maskWithoutSkin_frame_1270.png,L,-62.55789995,121.06399536,307.75799751,0.6222551,26.095192,10.034349,0.35292548,0.77170557,6.8625607,-1.5370284,215.25067,109.608444,37.45679,42.186947,160.5745,212.06305,111.561005,97.571365,112.47987,161.21771,22.420013,15.261413,48.333176
